NivelConsistencia,DataHora,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status
1,1975-10-01,1,48.7,116.8,21,5,1,1,0,1600.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,17.5,48.7,0,0,0,0,0,24.9,0,15.7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1975-09-01,1,12.3,23.7,25,2,1,1,0,1600.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,11.4,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1975-08-01,1,0,0,1,0,1,1,1,1600.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1975-07-01,1,41.7,60,18,3,1,1,0,1600.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,6.2,0,12.1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1975-06-01,1,23.5,43,21,3,1,1,0,1600.4,1,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,23.5,0,9.2,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1975-05-01,1,34.7,139,2,7,1,1,0,1600.4,1,0,34.7,0,0.5,0,0,14.5,0,0,7.2,0,0,0,34.7,0,0,0,22.4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1975-04-01,1,25,189.7,15,11,1,1,0,1600.4,1,0,0,0,0,23.2,0,0,14.3,0,15.7,0,24.8,0,0,25,0,8,0,0,13,17.8,0,0,13.7,10.1,0,24.1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1975-03-01,1,60.9,262.3,25,9,1,1,0,1600.4,1,10.2,38.7,0,0,9,35.2,17.3,29,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,60.9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1975-02-01,1,39.4,342.3,24,15,1,1,0,1600.4,1,26.3,37.5,16.4,0,19.8,0,0,0,37.1,0,19,12.7,0,7,0,34.9,0,0,37.4,0,17.5,14.2,0,39.4,0,15.1,0,8,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1975-01-01,1,78,167.9,23,7,1,1,0,1600.4,1,11.2,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,12.3,0,7.4,0,0,78,0,0,34.1,0,9.2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1974-12-01,1,25.7,98,21,6,1,1,0,2096.8,1,2,0,0,0,24.3,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,0,25.7,0,9.1,0,0,22.7,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1974-11-01,1,22.1,34.1,13,2,1,1,0,2096.8,1,0,0,0,0,0,0,0,0,0,0,0,0,22.1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1974-10-01,1,70.3,182.3,22,6,1,1,0,2096.8,1,0,0,0,0,0,0,43.5,0,0,12.4,0,27.9,16.2,0,0,0,12,0,0,0,0,70.3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1974-09-01,1,19.2,36.8,11,3,1,1,0,2096.8,1,7.3,0,0,0,0,0,10.3,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1974-08-01,1,4.1,4.1,27,1,1,1,0,2096.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1974-07-01,1,0.3,0.3,10,1,1,1,0,2096.8,1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1974-06-01,1,9.7,13.1,2,2,1,1,0,2096.8,1,0,9.7,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1974-05-01,1,57.9,243.7,12,8,1,1,0,2096.8,1,10.2,45.9,0,30.1,0,0,0,0,15.4,0,0,57.9,0,28.3,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,13.1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1974-04-01,1,55.4,321.1,13,15,1,1,0,2096.8,1,0,0,0,21,5.5,0,38.1,0,0,0,0,28.5,55.4,0,18,13.6,5.7,0,22.4,14,32.2,0,28.4,14.1,10,0,14.2,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1974-03-01,1,87.1,423.8,21,10,1,1,0,2096.8,1,0,18.7,7,0,35.2,0,0,0,0,0,40.9,16.3,0,0,0,0,0,0,0,26.3,87.1,29.4,75.8,0,87.1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1974-02-01,1,87.6,438.7,23,11,1,1,0,2096.8,1,0,49,0,10.5,0,8.4,18.5,64.1,0,14.9,0,0,84.5,0,0,0,0,78.3,0,3.7,0,0,87.6,0,0,19.2,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1974-01-01,1,59.3,300.8,15,9,1,1,0,2096.8,1,0,0,36.9,0,0,0,2.7,0,0,0,0,0,0,56.8,59.3,0,0,15.3,0,0,0,34.6,0,0,0,38.9,45.1,0,11.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1973-12-01,1,67.3,136,22,3,1,1,0,2137.8,1,0,58.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3,0,0,0,0,0,10,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1973-11-01,1,50.7,167.7,5,6,1,1,0,2137.8,1,0,0,0,0,50.7,0,0,12.1,0,0,0,0,0,5.1,0,0,0,0,0,0,0,27.9,0,0,0,0,0,21.9,50,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1973-10-01,1,60.7,117.3,16,5,1,1,0,2137.8,1,0,0,0,5.9,0,0,0,0,0,0,0,9,0,0,0,60.7,0,0,0,0,0,21.9,0,0,0,19.8,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1973-09-01,1,31.7,46.3,26,3,1,1,0,2137.8,1,0,0,0,0,0,0,0,0,0,0,0,5.4,0,9.2,0,0,0,0,0,0,0,0,0,0,0,31.7,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1973-08-01,1,15,34.4,5,3,1,1,0,2137.8,1,0,0,0,0,15,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1973-07-01,1,19.2,37.7,15,3,1,1,0,2137.8,1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1973-06-01,1,18.7,39.9,16,3,1,1,0,2137.8,1,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1973-05-01,1,47.8,109.7,27,5,1,1,0,2137.8,1,13.8,24.5,0,0,0,0,0,0,0,0,0,0,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,47.8,6.5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1973-04-01,1,89.7,316.7,13,12,1,1,0,2137.8,1,0,18.7,0,0,6.2,56.7,27.9,16.1,0,0,0,0,89.7,4.5,18.7,14.6,0,31.9,0,0,0,0,0,0,0,0,20.4,0,0,11.3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1973-03-01,1,139.7,589.7,25,15,1,1,0,2137.8,1,20.7,0,0,29.1,0,5.5,26.6,0,14.9,12,91.5,67.1,0,0,0,0,13.7,0,0,0,0,32.4,0,0,139.7,0,37.4,30.9,54.5,13.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1973-02-01,1,53.2,219.8,25,8,1,1,0,2137.8,1,0,0,0,0,7.5,0,0,0,0,23.4,0,46.1,9,0,0,0,32.6,0,0,29.3,0,0,0,18.7,53.2,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1973-01-01,1,88.7,322.6,15,11,1,1,0,2137.8,1,0,6.1,0,49.4,0,0,0,11.9,0,10.7,0,34.5,0,0,88.7,0,0,0,0,19.5,0,0,31.7,0,0,14.3,0,0,38.7,0,17.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1972-12-01,1,76.5,229.9,30,10,1,1,0,1445.1,1,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,8.6,0,14.1,2.3,0,63.4,12.5,0,13.6,0,15,76.5,7.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1972-11-01,1,11.2,25.2,18,4,1,1,0,1445.1,1,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,11.2,0,2.5,0,0,0,0,0,0,0,0,0,7.8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1972-10-01,1,3.7,7.1,25,2,1,1,0,1445.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,3.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1972-09-01,1,3.1,3.1,16,1,1,1,0,1445.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1972-08-01,1,6.7,22.6,30,4,1,1,0,1445.1,1,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,6.7,5.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1972-07-01,1,21.9,30.3,10,2,1,1,0,1445.1,1,0,0,0,0,0,0,0,0,0,21.9,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1972-06-01,1,16.5,42,16,3,1,1,0,1445.1,1,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,11.7,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1972-05-01,1,15.9,29,29,3,1,1,0,1445.1,1,0,0,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1972-04-01,1,61.7,258.8,27,11,1,1,0,1445.1,1,32.2,57.9,0,0,0,13.7,0,0,0,0,0,0,4.2,0,0,0,0,29.7,7.4,8.3,10.1,0,0,0,0,0,61.7,21.2,12.4,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1972-03-01,1,89.7,437.3,17,14,1,1,0,1445.1,1,26.7,12.1,13.4,0,0,0,5.6,6.1,10.2,76.7,0,0,0,32.6,0,0,89.7,0,77.9,9.1,0,0,0,0,0,0,0,0,22.9,13,41.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1972-02-01,1,32.1,227.1,13,12,1,1,0,1445.1,1,0,0,4.3,0,0,0,28.7,0,2.7,0,0,16.2,32.1,12.7,0,25.9,16.2,0,27.7,12.1,0,0,0,0,0,32,16.5,0,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,1972-01-01,1,32.5,132.7,25,10,1,1,0,1445.1,1,0,0,0,5.7,0,0,0,0,10.2,0,0,0,0,0,3.4,0,12.4,5,27.6,10.4,9.1,0,0,0,32.5,16.4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1971-12-01,1,23.8,72.6,8,6,1,1,0,977,1,11.7,0,0,0,0,10.7,12.4,23.8,0,0,0,0,0,0,0,0,0,5.6,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1971-11-01,1,23.5,62.2,6,7,1,1,0,977,1,0,0,0,0,0,23.5,0,0,17.5,0,0,0,0,6.1,4.5,0,0,2.7,0,0,0,2.7,0,0,0,0,0,0,0,5.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1971-10-01,1,14.8,36.4,7,3,1,1,0,977,1,0,0,0,0,0,0,14.8,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1971-09-01,1,8.4,10.8,16,2,1,1,0,977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1971-08-01,1,6.3,10.4,4,2,1,1,0,977,1,4.1,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1971-07-01,1,7.2,13.1,2,4,1,1,0,977,1,0,7.2,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1971-06-01,1,12.5,22.2,4,3,1,1,0,977,1,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,7.4,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1971-05-01,1,24.2,66.9,10,6,1,1,0,977,1,11.6,1.8,0,0,0,0,0,0,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,8.5,16.7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1971-04-01,1,85.9,381.8,8,19,1,1,0,977,1,7.4,0,1,5.7,26.8,10.1,14.8,85.9,8.4,4.5,18.4,0,0,3.6,0,18.4,0,0,0,2.4,0,41.7,5.1,70,0,0,0,9.4,4.7,43.5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1971-03-01,1,29.2,153,20,15,1,1,0,977,1,10.6,5.2,0,0,17.3,0,0,0,0,0,0,0,0,0,8.4,4.5,18.8,5.4,14.1,29.2,0,0,0,5.8,0,5.1,12.4,7,7.8,0,1.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1971-02-01,1,25.9,75,23,10,1,1,0,977,1,0,0,0,0,0,1.2,8.4,11.7,0,0,0,0,0,8.6,2.1,0,0,5.2,0,0,0,0,25.9,0,0,8.4,3.1,0.4,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1971-01-01,1,18.4,72.6,7,9,1,1,0,977,1,0,0,0,0,0,0,18.4,0,0,0,6.1,0,0,0,0,0,0,0,4.1,5.3,0,0,8.6,0,6.1,0,8.4,0,4.2,0,11.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1970-12-01,1,129,251.9,5,10,1,1,0,,0,12.1,6.2,23.2,10.3,129,6.8,0,0,0,0,0,0,0,0,0,0,0,16.9,19.1,0,0,0,0,0,23.6,4.7,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1970-10-01,1,12.1,22.1,25,2,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1970-09-01,1,19.5,24.9,16,2,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1970-08-01,1,0,0,1,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1970-07-01,1,0,0,1,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1970-06-01,1,7.1,12.6,20,2,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1970-05-01,1,78.1,141.6,5,2,1,1,0,,0,0,0,0,0,78.1,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1970-04-01,1,73,109.9,23,4,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,8.7,0,0,17.4,0,0,0,73,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1970-03-01,1,117.4,189.6,3,7,1,1,0,,0,0,0,117.4,0,6.1,4.2,0,0,27.9,0,0,0,0,9.7,0,0,0,0,0,17.9,6.4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1970-02-01,1,54,54,28,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1970-01-01,1,51.4,266,18,9,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2,32.6,3.1,0,22.3,51.4,0,0,0,35.4,40.1,20.2,0,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1969-11-01,1,28.9,45.6,10,3,1,1,0,,0,0,0,0,0,0,0,0,0,0,28.9,0,12.1,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1969-10-01,1,13.2,33.2,18,3,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,11.4,0,0,0,0,0,0,0,0,0,0,8.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1969-09-01,1,7.1,19.9,23,4,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,7.1,4.2,0,6.5,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1969-06-01,1,13.4,33.7,12,4,1,1,0,,0,0,11.2,0,0,0,0,0,0,1.5,0,0,13.4,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
